Doc. Date,Postal Code,Sous groupement,Subrand,Latitude,Longitude,TTC
2020-01-06 00:00:00,51430,GEDIS NORD EST,CORONA EXTRA,49.2234,3.9889,27.89568
2020-01-06 00:00:00,51430,GEDIS NORD EST,LEFFE BLONDE,49.2234,3.9889,23.579136
2020-01-06 00:00:00,51430,GEDIS NORD EST,TRIPLE KARMELIET,49.2234,3.9889,28.4544
2020-01-06 00:00:00,51430,GEDIS NORD EST,HOEGAARDEN WHITE,49.2234,3.9889,16.4199312
2020-01-06 00:00:00,51430,GEDIS NORD EST,HOEGAARDEN ROSEE,49.2234,3.9889,19.30896
2020-01-06 00:00:00,51430,GEDIS NORD EST,LEFFE BLONDE,49.2234,3.9889,17.6793372
2020-01-06 00:00:00,51430,GEDIS NORD EST,LEFFE BRUNE,49.2234,3.9889,18.823014
2020-01-06 00:00:00,51430,GEDIS NORD EST,LEFFE RITUEL 9°,49.2234,3.9889,23.025024
2020-01-06 00:00:00,51430,GEDIS NORD EST,LEFFE RUBY,49.2234,3.9889,23.025024
2020-01-06 00:00:00,51430,GEDIS NORD EST,LEFFE ROYALE,49.2234,3.9889,23.025024
2020-01-06 00:00:00,51430,GEDIS NORD EST,KWAK,49.2234,3.9889,18.0936
2020-01-06 00:00:00,51430,GEDIS NORD EST,TRIPLE KARMELIET,49.2234,3.9889,21.996
2020-01-06 00:00:00,51430,GEDIS NORD EST,BUD,49.2234,3.9889,15.892812
2020-01-06 00:00:00,51430,GEDIS NORD EST,GOOSE,49.2234,3.9889,22.6512
2020-01-03 00:00:00,12000,MESPOULET,LEFFE BLONDE,44.3601,2.5051,23.319072
2020-01-03 00:00:00,12000,MESPOULET,BUD,44.3601,2.5051,22.943808
2020-01-03 00:00:00,33750,France BOISSONS,BUD,44.85,-0.2833,24.4913472
2020-01-03 00:00:00,33750,France BOISSONS,CORONA EXTRA,44.85,-0.2833,29.966976
2020-01-03 00:00:00,33750,France BOISSONS,KWAK,44.85,-0.2833,24.7392
2020-01-03 00:00:00,93000,LES FRERES GOURMANDS,LEFFE RITUEL 9°,48.9,2.45,22.774752
2020-01-03 00:00:00,93000,LES FRERES GOURMANDS,LEFFE RUBY,48.9,2.45,22.774752
2020-01-03 00:00:00,93000,LES FRERES GOURMANDS,LEFFE BLONDE,48.9,2.45,17.5390992
2020-01-03 00:00:00,95190,LBA LES BRASSERIES D'ALEXANDRE,CORONA EXTRA,49.0137,2.4659,33.408
2020-01-03 00:00:00,35530,France BOISSONS,BUD,48.1211,-1.4597,24.4913472
2020-01-03 00:00:00,35530,France BOISSONS,LEFFE RUBY,48.1211,-1.4597,24.1011936
2020-01-03 00:00:00,35530,France BOISSONS,CORONA EXTRA,48.1211,-1.4597,29.966976
2020-01-03 00:00:00,35530,France BOISSONS,LEFFE BLONDE,48.1211,-1.4597,18.137448
2020-01-03 00:00:00,35530,France BOISSONS,LEFFE BLONDE,48.1211,-1.4597,23.950656
2020-01-03 00:00:00,38760,RAD,LEFFE RUBY,45.0717,5.6425,22.774752
2020-01-03 00:00:00,38760,RAD,LEFFE ROYALE,45.0717,5.6425,22.774752
2020-01-03 00:00:00,38760,RAD,KWAK,45.0717,5.6425,18.0936
2020-01-03 00:00:00,38760,RAD,TRIPLE KARMELIET,45.0717,5.6425,21.996
2020-01-03 00:00:00,38760,RAD,BUD,45.0717,5.6425,15.7747752
2020-01-03 00:00:00,38760,RAD,GOOSE,45.0717,5.6425,22.6512
2020-01-03 00:00:00,38760,RAD,BUD,45.0717,5.6425,22.943808
2020-01-03 00:00:00,38760,RAD,GOOSE,45.0717,5.6425,18.7056
2020-01-02 00:00:00,56500,COZIGOU  ,CORONA EXTRA,47.8546,-2.8348,24.955776
2020-01-02 00:00:00,56500,COZIGOU  ,LEFFE BLONDE,47.8546,-2.8348,17.5390992
2020-01-02 00:00:00,56500,COZIGOU  ,LEFFE RUBY,47.8546,-2.8348,22.774752
2020-01-02 00:00:00,56500,COZIGOU  ,HOEGAARDEN ROSEE,47.8546,-2.8348,19.09908
2020-01-02 00:00:00,56500,COZIGOU  ,GOOSE,47.8546,-2.8348,22.6512
2020-01-02 00:00:00,56500,COZIGOU  ,KWAK,47.8546,-2.8348,18.0936
2020-01-02 00:00:00,62610,SDFB,TRIPLE KARMELIET,50.838,1.9284,21.952008
2020-01-02 00:00:00,8000,SOREDIS,LEFFE BLONDE,49.7752,4.6817,23.319072
2020-01-02 00:00:00,34350,BOISSONS DISTRIBUTION,HOEGAARDEN WHITE,43.2698,3.2234,16.2896832
2020-01-02 00:00:00,34350,BOISSONS DISTRIBUTION,HOEGAARDEN ROSEE,43.2698,3.2234,19.09908
2020-01-02 00:00:00,34350,BOISSONS DISTRIBUTION,LEFFE BLONDE,43.2698,3.2234,17.5390992
2020-01-02 00:00:00,42300,PAPUT BOISSONS,LEFFE BLONDE,46,4.0333,17.8943688
2020-01-02 00:00:00,42300,PAPUT BOISSONS,TRIPLE KARMELIET,46,4.0333,21.952008
2020-01-02 00:00:00,42300,PAPUT BOISSONS,CORONA EXTRA,46,4.0333,26.2787328
2020-01-02 00:00:00,42300,PAPUT BOISSONS,KWAK,46,4.0333,18.0574128
2020-01-02 00:00:00,51100,SOREDIS,LEFFE RUBY,49.25,4.0333,24.7854096
2020-01-02 00:00:00,51100,SOREDIS,KWAK,49.25,4.0333,24.7392
2020-01-02 00:00:00,51100,SOREDIS,LEFFE RITUEL 9°,49.25,4.0333,22.774752
2020-01-02 00:00:00,51100,SOREDIS,HOEGAARDEN WHITE,49.25,4.0333,16.2896832
2020-01-02 00:00:00,51100,SOREDIS,HOEGAARDEN ROSEE,49.25,4.0333,19.09908
2020-01-02 00:00:00,51100,SOREDIS,LEFFE ROYALE,49.25,4.0333,22.774752
2020-01-02 00:00:00,51100,SOREDIS,TRIPLE KARMELIET,49.25,4.0333,21.996
2020-01-02 00:00:00,51100,SOREDIS,KWAK,49.25,4.0333,18.0936
2020-01-02 00:00:00,51100,SOREDIS,LEFFE BLONDE,49.25,4.0333,17.5390992
2020-01-02 00:00:00,95310,TRIBOUILLET,LEFFE ROYALE,49.0435,2.1213,22.774752
2020-01-02 00:00:00,95310,TRIBOUILLET,BUD,49.0435,2.1213,15.7747752
2020-01-02 00:00:00,95310,TRIBOUILLET,LEFFE RUBY,49.0435,2.1213,24.7854096
2020-01-02 00:00:00,95310,TRIBOUILLET,KWAK,49.0435,2.1213,24.7392
2020-01-02 00:00:00,95310,TRIBOUILLET,CORONA EXTRA,49.0435,2.1213,24.955776
2020-01-02 00:00:00,79240,SCOB,HOEGAARDEN WHITE,46.6,-0.5582,21.2583168
2020-01-02 00:00:00,79240,SCOB,HOEGAARDEN WHITE,46.6,-0.5582,16.2896832
2020-01-02 00:00:00,79240,SCOB,LEFFE RITUEL 9°,46.6,-0.5582,22.774752
2020-01-02 00:00:00,79240,SCOB,KWAK,46.6,-0.5582,18.0936
2020-01-02 00:00:00,79240,SCOB,LEFFE BLONDE,46.6,-0.5582,17.5390992
2020-01-02 00:00:00,14730,PROXI BOISSONS GRAU,TRIPLE KARMELIET,49.1816,-0.2839,28.3974912
2020-01-02 00:00:00,14730,PROXI BOISSONS GRAU,CORONA EXTRA,49.1816,-0.2839,26.2787328
2020-01-02 00:00:00,14730,PROXI BOISSONS GRAU,KWAK,49.1816,-0.2839,24.6897216
2020-01-02 00:00:00,5000,MONTANER,KWAK,44.5543,6.1627,24.6897216
2019-12-31 00:00:00,71570,MURGIER,TRIPLE KARMELIET,46.2455,4.7422,28.3974912
2019-12-31 00:00:00,71570,MURGIER,KWAK,46.2455,4.7422,24.6897216
2019-12-31 00:00:00,71570,MURGIER,BUD,46.2455,4.7422,23.9601024
2019-12-31 00:00:00,10000,SA  JURA BOISSONS,LEFFE BLONDE,48.3,4.0833,23.319072
2019-12-31 00:00:00,10000,SA  JURA BOISSONS,LEFFE RUBY,48.3,4.0833,24.7854096
2019-12-31 00:00:00,10000,SA  JURA BOISSONS,HOEGAARDEN WHITE,48.3,4.0833,21.2583168
2019-12-31 00:00:00,10000,SA  JURA BOISSONS,LEFFE BRUNE,48.3,4.0833,18.673704
2019-12-31 00:00:00,10000,SA  JURA BOISSONS,LEFFE RITUEL 9°,48.3,4.0833,22.774752
2019-12-31 00:00:00,10000,SA  JURA BOISSONS,LEFFE ROYALE,48.3,4.0833,22.774752
2019-12-31 00:00:00,10000,SA  JURA BOISSONS,LEFFE ROYALE,48.3,4.0833,22.774752
2019-12-31 00:00:00,10000,SA  JURA BOISSONS,KWAK,48.3,4.0833,18.0936
2019-12-31 00:00:00,10000,SA  JURA BOISSONS,TRIPLE KARMELIET,48.3,4.0833,21.996
2019-12-31 00:00:00,91420,OBD   ,LEFFE RUBY,48.7038,2.3391,24.7854096
2019-12-31 00:00:00,91420,OBD   ,GOOSE,48.7038,2.3391,22.6512
2019-12-31 00:00:00,91420,OBD   ,TRIPLE KARMELIET,48.7038,2.3391,21.996
2019-12-31 00:00:00,6800,MONTANER,KWAK,43.6646,7.1534,24.6897216
2019-12-31 00:00:00,6800,MONTANER,LEFFE BLONDE,43.6646,7.1534,17.8943688
2019-12-31 00:00:00,6800,MONTANER,BUD,43.6646,7.1534,23.9601024
2019-12-31 00:00:00,69800,RAD,LEFFE BLONDE,45.6961,4.9389,17.5390992
2019-12-31 00:00:00,14123,France BOISSONS,HOEGAARDEN ROSEE,49.14,-0.349,20.211444
2019-12-31 00:00:00,14123,France BOISSONS,BUD,49.14,-0.349,24.4913472
2019-12-31 00:00:00,14123,France BOISSONS,CORONA EXTRA,49.14,-0.349,29.966976
2019-12-31 00:00:00,14123,France BOISSONS,LEFFE BLONDE,49.14,-0.349,18.137448
2019-12-31 00:00:00,14123,France BOISSONS,LEFFE BLONDE,49.14,-0.349,23.950656
2019-12-31 00:00:00,59132,VIEVILLE SOGEDIB ETS VIEVILLE SARL,LEFFE RITUEL 9°,50.0566,4.0745,22.774752
2019-12-30 00:00:00,24430,LE BIHAN,HOEGAARDEN ROSEE,45.1642,0.5719,19.09908
2019-12-30 00:00:00,24430,LE BIHAN,LEFFE RUBY,45.1642,0.5719,22.774752
2019-12-30 00:00:00,24430,LE BIHAN,TRIPLE KARMELIET,45.1642,0.5719,28.4544
2019-12-30 00:00:00,24430,LE BIHAN,TRIPLE KARMELIET,45.1642,0.5719,21.996
2019-12-30 00:00:00,64160,PYRENEES BOISSONS,KWAK,43.3833,-0.2833,18.0936
2019-12-30 00:00:00,59570,EXPLOITATION ETS POIRETTE,KWAK,50.2771,3.7939,24.7392
2019-12-30 00:00:00,59570,EXPLOITATION ETS POIRETTE,TRIPLE KARMELIET,50.2771,3.7939,28.4544
2019-12-30 00:00:00,59570,EXPLOITATION ETS POIRETTE,LEFFE RUBY,50.2771,3.7939,22.774752
2019-12-30 00:00:00,59570,EXPLOITATION ETS POIRETTE,HOEGAARDEN ROSEE,50.2771,3.7939,19.09908
2019-12-30 00:00:00,59570,EXPLOITATION ETS POIRETTE,TRIPLE KARMELIET,50.2771,3.7939,21.996
2019-12-30 00:00:00,59160,France BOISSONS,BUD,50.6455,2.9619,24.4913472
2019-12-30 00:00:00,59160,France BOISSONS,KWAK,50.6455,2.9619,24.7392
2019-12-30 00:00:00,59160,France BOISSONS,LEFFE RITUEL 9°,50.6455,2.9619,24.1011936
2019-12-30 00:00:00,59160,France BOISSONS,HOEGAARDEN ROSEE,50.6455,2.9619,20.211444
2019-12-30 00:00:00,7170,BOISSONS SOFABO SA,LEFFE BLONDE,44.501,4.4841,17.5390992
2019-12-30 00:00:00,7170,BOISSONS SOFABO SA,LEFFE BRUNE,44.501,4.4841,18.673704
2019-12-30 00:00:00,7170,BOISSONS SOFABO SA,HOEGAARDEN WHITE,44.501,4.4841,16.2896832
2019-12-30 00:00:00,7170,BOISSONS SOFABO SA,LEFFE RUBY,44.501,4.4841,22.774752
2019-12-30 00:00:00,7170,BOISSONS SOFABO SA,KWAK,44.501,4.4841,18.0936
2019-12-30 00:00:00,7170,BOISSONS SOFABO SA,TRIPLE KARMELIET,44.501,4.4841,21.996
2019-12-30 00:00:00,82160,MESPOULET,BUD,44.2361,1.7717,22.943808
2019-12-30 00:00:00,82160,MESPOULET,CORONA EXTRA,44.2361,1.7717,24.955776
2019-12-30 00:00:00,82160,MESPOULET,BUD,44.2361,1.7717,15.7747752
2019-12-30 00:00:00,73700,MONTANER,HOEGAARDEN WHITE,45.6221,6.7996,16.6196448
2019-12-30 00:00:00,73700,MONTANER,LEFFE BLONDE,45.6221,6.7996,17.8943688
2019-12-30 00:00:00,73700,MONTANER,HOEGAARDEN WHITE,45.6221,6.7996,21.5405568
2019-12-30 00:00:00,73700,MONTANER,LEFFE BLONDE,45.6221,6.7996,23.628672
2019-12-30 00:00:00,73700,MONTANER,LEFFE RUBY,45.6221,6.7996,25.0098912
2019-12-30 00:00:00,73700,MONTANER,KWAK,45.6221,6.7996,24.6897216
2019-12-30 00:00:00,73700,MONTANER,TRIPLE KARMELIET,45.6221,6.7996,28.3974912
2019-12-30 00:00:00,73700,MONTANER,BUD,45.6221,6.7996,23.9601024
2019-12-30 00:00:00,73700,MONTANER,GOOSE,45.6221,6.7996,18.6729408
2019-12-30 00:00:00,8000,SOREDIS,LEFFE RUBY,49.7752,4.6817,22.774752
2019-12-30 00:00:00,8000,SOREDIS,KWAK,49.7752,4.6817,18.0936
2019-12-30 00:00:00,8000,SOREDIS,TRIPLE KARMELIET,49.7752,4.6817,21.996
2019-12-30 00:00:00,8000,SOREDIS,LEFFE ROYALE,49.7752,4.6817,22.774752
2019-12-30 00:00:00,8000,SOREDIS,LEFFE BLONDE,49.7752,4.6817,17.5390992
2019-12-30 00:00:00,8000,SOREDIS,HOEGAARDEN WHITE,49.7752,4.6817,16.2896832
2019-12-30 00:00:00,8000,SOREDIS,LEFFE RUBY,49.7752,4.6817,24.7854096
2019-12-30 00:00:00,73730,ETS HYBORD ESCANDE DISTRIBUTION,LEFFE BLONDE,45.588,6.4551,17.5390992
2019-12-30 00:00:00,73730,ETS HYBORD ESCANDE DISTRIBUTION,LEFFE ROYALE,45.588,6.4551,22.774752
2019-12-30 00:00:00,73730,ETS HYBORD ESCANDE DISTRIBUTION,HOEGAARDEN WHITE,45.588,6.4551,21.2583168
2019-12-30 00:00:00,73730,ETS HYBORD ESCANDE DISTRIBUTION,LEFFE BLONDE,45.588,6.4551,23.319072
2019-12-30 00:00:00,73730,ETS HYBORD ESCANDE DISTRIBUTION,LEFFE RUBY,45.588,6.4551,24.7854096
2019-12-30 00:00:00,73730,ETS HYBORD ESCANDE DISTRIBUTION,CORONA EXTRA,45.588,6.4551,24.955776
2019-12-30 00:00:00,72300,STOKBOX,LEFFE BLONDE,47.8192,-0.2392,17.5390992
2019-12-30 00:00:00,72300,STOKBOX,LEFFE RUBY,47.8192,-0.2392,22.774752
2019-12-30 00:00:00,72300,STOKBOX,TRIPLE KARMELIET,47.8192,-0.2392,21.996
2019-12-30 00:00:00,72300,STOKBOX,GOOSE,47.8192,-0.2392,22.6512
2019-12-30 00:00:00,59199,COUPEZ JEAN,LEFFE BLONDE,50.466,3.5001,23.628672
2019-12-30 00:00:00,59199,COUPEZ JEAN,CORONA EXTRA,50.466,3.5001,26.2787328
2019-12-30 00:00:00,59199,COUPEZ JEAN,GOOSE,50.466,3.5001,22.6058976
2019-12-30 00:00:00,59199,COUPEZ JEAN,KWAK,50.466,3.5001,18.0574128
2019-12-30 00:00:00,59199,COUPEZ JEAN,HOEGAARDEN WHITE,50.466,3.5001,16.6196448
2019-12-30 00:00:00,59199,COUPEZ JEAN,TRIPLE KARMELIET,50.466,3.5001,21.952008
2019-12-30 00:00:00,59199,COUPEZ JEAN,LEFFE RUBY,50.466,3.5001,22.9749696
2019-12-30 00:00:00,59199,COUPEZ JEAN,LEFFE ROYALE,50.466,3.5001,22.9749696
2019-12-30 00:00:00,35600,BARRE,GOOSE,47.65,-2.0833,18.7056
2019-12-30 00:00:00,94500,UNIVERS DES BOISSONS ARTISANALES,BUD,48.8164,2.4937,26.8704
2019-12-30 00:00:00,94500,UNIVERS DES BOISSONS ARTISANALES,CORONA EXTRA,48.8164,2.4937,33.408
2019-12-30 00:00:00,94500,UNIVERS DES BOISSONS ARTISANALES,LEFFE BLONDE,48.8164,2.4937,18.6984
2019-12-30 00:00:00,94500,UNIVERS DES BOISSONS ARTISANALES,LEFFE RUBY,48.8164,2.4937,25.0272
2019-12-30 00:00:00,38120,France BOISSONS,LEFFE BLONDE,45.2627,5.6989,23.950656
2019-12-30 00:00:00,38120,France BOISSONS,TRIPLE KARMELIET,45.2627,5.6989,28.4544
2019-12-30 00:00:00,38120,France BOISSONS,KWAK,45.2627,5.6989,24.7392
2019-12-30 00:00:00,38120,France BOISSONS,LEFFE RUBY,45.2627,5.6989,24.1011936
2019-12-30 00:00:00,38120,France BOISSONS,CORONA EXTRA,45.2627,5.6989,29.966976
2019-12-30 00:00:00,53200,NEODIF,LEFFE BLONDE,47.7993,-0.721,18.0065592
2019-12-30 00:00:00,53200,NEODIF,KWAK,47.7993,-0.721,18.0936
2019-12-30 00:00:00,53200,NEODIF,TRIPLE KARMELIET,47.7993,-0.721,21.996
2019-12-30 00:00:00,53200,VINOBEER,LEFFE BLONDE,47.7993,-0.721,17.76348
2019-12-30 00:00:00,53200,VINOBEER,HOEGAARDEN WHITE,47.7993,-0.721,16.49808
2019-12-30 00:00:00,53200,VINOBEER,LEFFE RUBY,47.7993,-0.721,23.5756224
2019-12-30 00:00:00,53200,VINOBEER,LEFFE RITUEL 9°,47.7993,-0.721,23.5756224
2019-12-30 00:00:00,53200,VINOBEER,HOEGAARDEN ROSEE,47.7993,-0.721,19.770696
2019-12-30 00:00:00,53200,VINOBEER,LEFFE ROYALE,47.7993,-0.721,23.5756224
2019-12-30 00:00:00,53200,VINOBEER,TRIPLE KARMELIET,47.7993,-0.721,21.996
2019-12-27 00:00:00,59193,VANDENDRIESSCHE,LEFFE BLONDE,50.676,2.8451,17.5390992
2019-12-27 00:00:00,59193,VANDENDRIESSCHE,LEFFE RUBY,50.676,2.8451,22.774752
2019-12-27 00:00:00,59193,VANDENDRIESSCHE,LEFFE BLONDE,50.676,2.8451,23.319072
2019-12-27 00:00:00,31400,SOBCAL,TRIPLE KARMELIET,43.6043,1.4437,28.4544
2019-12-27 00:00:00,31400,SOBCAL,KWAK,43.6043,1.4437,24.7392
2019-12-27 00:00:00,45300,OBD   ,LEFFE BRUNE,48.0973,2.3173,18.673704
2019-12-27 00:00:00,45300,OBD   ,LEFFE RUBY,48.0973,2.3173,24.7854096
2019-12-27 00:00:00,45300,OBD   ,CORONA EXTRA,48.0973,2.3173,24.955776
2019-12-27 00:00:00,49620,ETS PLUMEJEAU,LEFFE BRUNE,47.3556,-0.8589,18.673704
2019-12-27 00:00:00,49620,ETS PLUMEJEAU,TRIPLE KARMELIET,47.3556,-0.8589,21.996
2019-12-27 00:00:00,49620,ETS PLUMEJEAU,LEFFE BLONDE,47.3556,-0.8589,17.5390992
2019-12-27 00:00:00,49620,ETS PLUMEJEAU,HOEGAARDEN WHITE,47.3556,-0.8589,16.2896832
2019-12-27 00:00:00,13200,BRASSERIE DU DELTA,TRIPLE KARMELIET,43.6768,4.6303,28.4544
2019-12-27 00:00:00,13200,BRASSERIE DU DELTA,LEFFE RUBY,43.6768,4.6303,24.7854096
2019-12-27 00:00:00,13200,BRASSERIE DU DELTA,LEFFE BLONDE,43.6768,4.6303,23.319072
2019-12-27 00:00:00,13200,BRASSERIE DU DELTA,LEFFE RUBY,43.6768,4.6303,22.774752
2019-12-27 00:00:00,13200,BRASSERIE DU DELTA,LEFFE BLONDE,43.6768,4.6303,17.5390992
2019-12-27 00:00:00,13200,BRASSERIE DU DELTA,CORONA EXTRA,43.6768,4.6303,24.955776
2019-12-27 00:00:00,13200,BRASSERIE DU DELTA,BUD,43.6768,4.6303,22.943808
2019-12-27 00:00:00,73100,RAD,HOEGAARDEN ROSEE,45.7309,6.0053,19.09908
2019-12-27 00:00:00,73100,RAD,LEFFE RITUEL 9°,45.7309,6.0053,22.774752
2019-12-27 00:00:00,73100,RAD,LEFFE ROYALE,45.7309,6.0053,22.774752
2019-12-27 00:00:00,73100,RAD,LEFFE ROYALE,45.7309,6.0053,22.774752
2019-12-27 00:00:00,73100,RAD,BUD,45.7309,6.0053,15.7747752
2019-12-27 00:00:00,73100,RAD,GOOSE,45.7309,6.0053,22.6512
2019-12-27 00:00:00,73100,RAD,KWAK,45.7309,6.0053,18.0936
2019-12-27 00:00:00,73100,RAD,TRIPLE KARMELIET,45.7309,6.0053,21.996
2019-12-27 00:00:00,95500,BRIE LA FRANCILIENNE,LEFFE BLONDE,48.9869,2.4489,18.6984
2019-12-27 00:00:00,95500,BRIE LA FRANCILIENNE,LEFFE RUBY,48.9869,2.4489,25.0272
2019-12-26 00:00:00,59270,ENTREPOTS DES FLANDRES,LEFFE RUBY,50.7263,2.6309,22.774752
2019-12-26 00:00:00,59270,ENTREPOTS DES FLANDRES,LEFFE RITUEL 9°,50.7263,2.6309,22.774752
2019-12-26 00:00:00,59270,ENTREPOTS DES FLANDRES,HOEGAARDEN WHITE,50.7263,2.6309,21.2583168
2019-12-26 00:00:00,59270,ENTREPOTS DES FLANDRES,HOEGAARDEN ROSEE,50.7263,2.6309,19.09908
2019-12-26 00:00:00,59270,ENTREPOTS DES FLANDRES,TRIPLE KARMELIET,50.7263,2.6309,28.4544
2019-12-26 00:00:00,59270,ENTREPOTS DES FLANDRES,TRIPLE KARMELIET,50.7263,2.6309,21.996
2019-12-26 00:00:00,59270,ENTREPOTS DES FLANDRES,KWAK,50.7263,2.6309,24.7392
2019-12-26 00:00:00,59270,ENTREPOTS DES FLANDRES,KWAK,50.7263,2.6309,18.0936
2019-12-26 00:00:00,59270,ENTREPOTS DES FLANDRES,LEFFE BLONDE,50.7263,2.6309,17.5390992
2019-12-26 00:00:00,93000,LES FRERES GOURMANDS,LEFFE RITUEL 9°,48.9,2.45,22.774752
2019-12-26 00:00:00,93000,LES FRERES GOURMANDS,LEFFE RUBY,48.9,2.45,22.774752
2019-12-26 00:00:00,93000,LES FRERES GOURMANDS,LEFFE BLONDE,48.9,2.45,17.5390992
2019-12-26 00:00:00,92230,France BOISSONS,LEFFE BLONDE,48.9333,2.3,23.950656
2019-12-26 00:00:00,92230,France BOISSONS,TRIPLE KARMELIET,48.9333,2.3,28.4544
2019-12-26 00:00:00,92230,France BOISSONS,LEFFE RUBY,48.9333,2.3,24.1011936
2019-12-26 00:00:00,16100,GIE SELECTOR,KWAK,45.7167,-0.3,18.0574128
2019-12-26 00:00:00,16100,GIE SELECTOR,LEFFE BRUNE,45.7167,-0.3,19.051956
2019-12-26 00:00:00,16100,GIE SELECTOR,KWAK,45.7167,-0.3,24.6897216
2019-12-26 00:00:00,16100,GIE SELECTOR,LEFFE BLONDE,45.7167,-0.3,23.628672
2019-12-26 00:00:00,16100,GIE SELECTOR,LEFFE BLONDE,45.7167,-0.3,17.8943688
2019-12-26 00:00:00,16100,GIE SELECTOR,LEFFE RUBY,45.7167,-0.3,22.9749696
2019-12-26 00:00:00,28100,OBD   ,CORONA EXTRA,48.7333,1.3667,24.955776
2019-12-26 00:00:00,28100,OBD   ,HOEGAARDEN WHITE,48.7333,1.3667,21.2583168
2019-12-26 00:00:00,28100,OBD   ,BUD,48.7333,1.3667,22.943808
2019-12-26 00:00:00,28100,OBD   ,HOEGAARDEN ROSEE,48.7333,1.3667,19.09908
2019-12-26 00:00:00,28100,OBD   ,LEFFE RITUEL 9°,48.7333,1.3667,22.774752
2019-12-26 00:00:00,28100,OBD   ,BUD,48.7333,1.3667,15.7747752
2019-12-26 00:00:00,62500,SODIBOISSONS,HOEGAARDEN WHITE,50.7518,2.2405,21.2583168
2019-12-26 00:00:00,62500,SODIBOISSONS,HOEGAARDEN WHITE,50.7518,2.2405,16.2896832
2019-12-26 00:00:00,62500,SODIBOISSONS,TRIPLE KARMELIET,50.7518,2.2405,28.4544
2019-12-26 00:00:00,62500,SODIBOISSONS,LEFFE RITUEL 9°,50.7518,2.2405,22.774752
2019-12-26 00:00:00,62500,SODIBOISSONS,KWAK,50.7518,2.2405,24.7392
2019-12-26 00:00:00,62500,SODIBOISSONS,LEFFE RUBY,50.7518,2.2405,22.774752
2019-12-26 00:00:00,62500,SODIBOISSONS,KWAK,50.7518,2.2405,18.0936
2019-12-26 00:00:00,62500,SODIBOISSONS,BUD,50.7518,2.2405,15.7747752
2019-12-26 00:00:00,62500,SODIBOISSONS,LEFFE ROYALE,50.7518,2.2405,22.774752
2019-12-26 00:00:00,62500,SODIBOISSONS,HOEGAARDEN ROSEE,50.7518,2.2405,19.09908
2019-12-26 00:00:00,59132,VIEVILLE SOGEDIB ETS VIEVILLE SARL,LEFFE BLONDE,50.0566,4.0745,17.5390992
2019-12-26 00:00:00,59132,VIEVILLE SOGEDIB ETS VIEVILLE SARL,LEFFE BLONDE,50.0566,4.0745,17.5390992
2019-12-26 00:00:00,59132,VIEVILLE SOGEDIB ETS VIEVILLE SARL,LEFFE RUBY,50.0566,4.0745,22.774752
2019-12-26 00:00:00,59132,VIEVILLE SOGEDIB ETS VIEVILLE SARL,HOEGAARDEN WHITE,50.0566,4.0745,16.2896832
2019-12-26 00:00:00,59132,VIEVILLE SOGEDIB ETS VIEVILLE SARL,HOEGAARDEN ROSEE,50.0566,4.0745,19.09908
2019-12-26 00:00:00,59132,VIEVILLE SOGEDIB ETS VIEVILLE SARL,KWAK,50.0566,4.0745,18.0936
2019-12-26 00:00:00,89270,COURTOIS BOURGOGNE BOISSONS,LEFFE BLONDE,47.6668,3.8206,23.319072
2019-12-26 00:00:00,89270,COURTOIS BOURGOGNE BOISSONS,TRIPLE KARMELIET,47.6668,3.8206,28.4544
2019-12-26 00:00:00,89270,COURTOIS BOURGOGNE BOISSONS,HOEGAARDEN ROSEE,47.6668,3.8206,19.09908
2019-12-26 00:00:00,89270,COURTOIS BOURGOGNE BOISSONS,LEFFE BLONDE,47.6668,3.8206,17.5390992
2019-12-26 00:00:00,89270,COURTOIS BOURGOGNE BOISSONS,LEFFE RITUEL 9°,47.6668,3.8206,22.774752
2019-12-26 00:00:00,89270,COURTOIS BOURGOGNE BOISSONS,LEFFE RUBY,47.6668,3.8206,22.774752
2019-12-26 00:00:00,89270,COURTOIS BOURGOGNE BOISSONS,KWAK,47.6668,3.8206,18.0936
2019-12-26 00:00:00,89270,COURTOIS BOURGOGNE BOISSONS,TRIPLE KARMELIET,47.6668,3.8206,21.996
2019-12-26 00:00:00,53000,OUEST BOISSONS,HOEGAARDEN WHITE,48.0667,-0.7667,17.3664
2019-12-26 00:00:00,53000,OUEST BOISSONS,CORONA EXTRA,48.0667,-0.7667,33.408
2019-12-26 00:00:00,53000,OUEST BOISSONS,HOEGAARDEN WHITE,48.0667,-0.7667,22.5792
2019-12-26 00:00:00,53000,OUEST BOISSONS,TRIPLE KARMELIET,48.0667,-0.7667,28.4544
2019-12-26 00:00:00,92230,France BOISSONS,BUD,48.9333,2.3,24.4913472
2019-12-26 00:00:00,92230,France BOISSONS,KWAK,48.9333,2.3,24.7392
2019-12-26 00:00:00,92230,France BOISSONS,CORONA EXTRA,48.9333,2.3,29.966976
2019-12-26 00:00:00,59155,LAMBELIN  ,LEFFE BLONDE,50.5833,3.0667,23.319072
2019-12-26 00:00:00,59155,LAMBELIN  ,LEFFE BLONDE,50.5833,3.0667,17.5390992
2019-12-26 00:00:00,59155,LAMBELIN  ,LEFFE ROYALE,50.5833,3.0667,22.774752
2019-12-26 00:00:00,59155,LAMBELIN  ,TRIPLE KARMELIET,50.5833,3.0667,28.4544
